,TARGET_BAD_FLAG,TARGET_LOSS_AMT,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,IMP_REASON,IMP_JOB,M_MORTDUE,IMP_MORTDUE,M_VALUE,IMP_VALUE,M_YOJ,IMP_YOJ,M_DEROG,IMP_DEROG,M_DELINQ,IMP_DELINQ,M_CLAGE,IMP_CLAGE,M_NINQ,IMP_NINQ,M_CLNO,IMP_CLNO,M_DEBTINC,IMP_DEBTINC,z_REASON_DebtCon,z_REASON_HomeImp,z_JOB_Mgr,z_JOB_Office,z_JOB_Other,z_JOB_ProfExe,z_JOB_Sales,z_JOB_Self
3570,0,,18800,110098.0,120662.0,DebtCon,Other,0.0,0.0,0.0,122.1698211,1.0,21.0,39.32231541,DebtCon,Other,0,110098.0,0,120662.0,0,0.0,0,0.0,0,0.0,0,122.1698211,0,1.0,0,21.0,0,39.32231541,1,0,0,0,1,0,0,0
3571,0,,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.13372209999999,0.0,15.0,33.40589684,HomeImp,ProfExe,0,77025.0,0,103322.0,0,8.0,0,0.0,0,0.0,0,87.13372209999999,0,0.0,0,15.0,0,33.40589684,0,1,0,0,0,1,0,0
3572,0,,18800,70102.0,99841.0,HomeImp,ProfExe,10.0,0.0,0.0,68.16857287,0.0,16.0,32.85379436,HomeImp,ProfExe,0,70102.0,0,99841.0,0,10.0,0,0.0,0,0.0,0,68.16857287,0,0.0,0,16.0,0,32.85379436,0,1,0,0,0,1,0,0
3573,1,3813.0,18800,67666.0,167619.0,HomeImp,ProfExe,14.0,0.0,0.0,135.9518082,1.0,11.0,47.59052865,HomeImp,ProfExe,0,67666.0,0,167619.0,0,14.0,0,0.0,0,0.0,0,135.9518082,0,1.0,0,11.0,0,47.59052865,0,1,0,0,0,1,0,0
3574,0,,18800,166737.0,199303.0,DebtCon,ProfExe,9.0,0.0,0.0,270.8826875,1.0,38.0,25.53212879,DebtCon,ProfExe,0,166737.0,0,199303.0,0,9.0,0,0.0,0,0.0,0,270.8826875,0,1.0,0,38.0,0,25.53212879,1,0,0,0,0,1,0,0
3575,1,9852.0,18800,73396.0,137076.0,DebtCon,Office,18.0,0.0,1.0,163.59204519999997,4.0,20.0,40.37537241,DebtCon,Office,0,73396.0,0,137076.0,0,18.0,0,0.0,0,1.0,0,163.59204519999997,0,4.0,0,20.0,0,40.37537241,1,0,0,1,0,0,0,0
3576,0,,18800,96272.0,163250.0,DebtCon,Mgr,2.0,0.0,0.0,204.49258590000002,1.0,19.0,37.86835539,DebtCon,Mgr,0,96272.0,0,163250.0,0,2.0,0,0.0,0,0.0,0,204.49258590000002,0,1.0,0,19.0,0,37.86835539,1,0,1,0,0,0,0,0
3577,0,,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.5247903,1.0,20.0,39.39416893,HomeImp,Mgr,0,98582.0,0,122597.0,0,1.0,0,0.0,0,0.0,0,307.5247903,0,1.0,0,20.0,0,39.39416893,0,1,1,0,0,0,0,0
3578,0,,18800,7739.0,65181.0,DebtCon,Sales,0.0,0.0,0.0,315.2308975,0.0,6.0,37.98355778,DebtCon,Sales,0,7739.0,0,65181.0,0,0.0,0,0.0,0,0.0,0,315.2308975,0,0.0,0,6.0,0,37.98355778,1,0,0,0,0,0,1,0
3579,0,,18800,66562.0,90325.0,DebtCon,Other,0.0,1.0,1.0,112.9032622,2.0,25.0,33.16227148,DebtCon,Other,0,66562.0,0,90325.0,0,0.0,0,1.0,0,1.0,0,112.9032622,0,2.0,0,25.0,0,33.16227148,1,0,0,0,1,0,0,0
3580,1,20220.0,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666670000001,2.0,33.0,,DebtCon,Other,0,63836.0,0,87000.0,0,8.0,0,2.0,0,1.0,0,110.56666670000001,0,2.0,0,33.0,1,34.81826182,1,0,0,0,1,0,0,0
3581,0,,18800,102120.0,165302.0,,Other,,0.0,,274.11292610000004,,24.0,40.10502984,MISSING,Other,0,102120.0,0,165302.0,1,7.0,0,0.0,1,0.0,0,274.11292610000004,1,1.0,0,24.0,0,40.10502984,0,0,0,0,1,0,0,0
3582,0,,18800,91731.0,125902.0,DebtCon,Office,24.0,0.0,0.0,276.72742489999996,2.0,16.0,32.29430401,DebtCon,Office,0,91731.0,0,125902.0,0,24.0,0,0.0,0,0.0,0,276.72742489999996,0,2.0,0,16.0,0,32.29430401,1,0,0,1,0,0,0,0
3583,0,,18800,22782.0,60590.0,HomeImp,ProfExe,8.0,0.0,0.0,198.8763955,0.0,13.0,30.32992999,HomeImp,ProfExe,0,22782.0,0,60590.0,0,8.0,0,0.0,0,0.0,0,198.8763955,0,0.0,0,13.0,0,30.32992999,0,1,0,0,0,1,0,0
3584,0,,18800,88828.0,116683.0,DebtCon,ProfExe,6.0,0.0,0.0,141.841398,1.0,20.0,21.67927834,DebtCon,ProfExe,0,88828.0,0,116683.0,0,6.0,0,0.0,0,0.0,0,141.841398,0,1.0,0,20.0,0,21.67927834,1,0,0,0,0,1,0,0
3585,0,,18900,127269.0,203737.0,HomeImp,ProfExe,14.0,0.0,0.0,206.2000368,0.0,21.0,36.27285836,HomeImp,ProfExe,0,127269.0,0,203737.0,0,14.0,0,0.0,0,0.0,0,206.2000368,0,0.0,0,21.0,0,36.27285836,0,1,0,0,0,1,0,0
3586,0,,18900,,49442.0,DebtCon,Office,2.0,0.0,0.0,76.571848,1.0,9.0,38.875986700000006,DebtCon,Office,1,65019.0,0,49442.0,0,2.0,0,0.0,0,0.0,0,76.571848,0,1.0,0,9.0,0,38.875986700000006,1,0,0,1,0,0,0,0
3587,0,,18900,87081.0,115165.0,DebtCon,Other,13.0,0.0,0.0,120.46218619999999,1.0,8.0,34.40037656,DebtCon,Other,0,87081.0,0,115165.0,0,13.0,0,0.0,0,0.0,0,120.46218619999999,0,1.0,0,8.0,0,34.40037656,1,0,0,0,1,0,0,0
3588,0,,18900,83474.0,104133.0,HomeImp,ProfExe,4.0,0.0,0.0,109.98878490000001,1.0,24.0,38.86401954,HomeImp,ProfExe,0,83474.0,0,104133.0,0,4.0,0,0.0,0,0.0,0,109.98878490000001,0,1.0,0,24.0,0,38.86401954,0,1,0,0,0,1,0,0
3589,0,,18900,34583.0,59247.0,DebtCon,Other,15.0,0.0,0.0,89.34062711,0.0,17.0,39.99018836,DebtCon,Other,0,34583.0,0,59247.0,0,15.0,0,0.0,0,0.0,0,89.34062711,0,0.0,0,17.0,0,39.99018836,1,0,0,0,1,0,0,0
3590,0,,18900,91784.0,117626.0,DebtCon,Other,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,DebtCon,Other,0,91784.0,0,117626.0,0,21.0,0,0.0,0,0.0,0,280.1234728,0,0.0,0,16.0,0,25.67302186,1,0,0,0,1,0,0,0
3591,0,,18900,87657.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,142.466495,2.0,19.0,39.96618165,DebtCon,ProfExe,0,87657.0,0,117577.0,0,9.0,0,0.0,0,0.0,0,142.466495,0,2.0,0,19.0,0,39.96618165,1,0,0,0,0,1,0,0
3592,0,,18900,154563.0,198790.0,DebtCon,Other,7.0,0.0,0.0,,1.0,15.0,29.47261446,DebtCon,Other,0,154563.0,0,198790.0,0,7.0,0,0.0,0,0.0,1,173.4666667,0,1.0,0,15.0,0,29.47261446,1,0,0,0,1,0,0,0
3593,1,19436.0,18900,51075.0,78045.0,DebtCon,Office,2.0,1.0,5.0,74.09119603,1.0,15.0,42.1982822,DebtCon,Office,0,51075.0,0,78045.0,0,2.0,0,1.0,0,5.0,0,74.09119603,0,1.0,0,15.0,0,42.1982822,1,0,0,1,0,0,0,0
3594,0,,18900,39727.0,68477.0,DebtCon,Office,11.0,0.0,2.0,134.2798423,0.0,22.0,40.42119971,DebtCon,Office,0,39727.0,0,68477.0,0,11.0,0,0.0,0,2.0,0,134.2798423,0,0.0,0,22.0,0,40.42119971,1,0,0,1,0,0,0,0
3595,1,16151.0,18900,17800.0,40798.0,DebtCon,Office,6.0,2.0,0.0,167.4666667,2.0,16.0,,DebtCon,Office,0,17800.0,0,40798.0,0,6.0,0,2.0,0,0.0,0,167.4666667,0,2.0,0,16.0,1,34.81826182,1,0,0,1,0,0,0,0
3596,0,,18900,68315.0,98175.0,HomeImp,Mgr,14.0,0.0,0.0,161.33333330000002,0.0,28.0,,HomeImp,Mgr,0,68315.0,0,98175.0,0,14.0,0,0.0,0,0.0,0,161.33333330000002,0,0.0,0,28.0,1,34.81826182,0,1,1,0,0,0,0,0
3597,0,,18900,127559.0,154545.0,DebtCon,Mgr,,0.0,0.0,216.66951540000002,0.0,18.0,36.9158782,DebtCon,Mgr,0,127559.0,0,154545.0,1,7.0,0,0.0,0,0.0,0,216.66951540000002,0,0.0,0,18.0,0,36.9158782,1,0,1,0,0,0,0,0
3598,0,,18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0.0,0.0,251.54939240000002,0.0,19.0,25.7694999,DebtCon,ProfExe,0,55238.0,0,112776.0,0,16.0,0,0.0,0,0.0,0,251.54939240000002,0,0.0,0,19.0,0,25.7694999,1,0,0,0,0,1,0,0
3599,0,,18900,123206.0,205608.0,DebtCon,Other,4.0,0.0,0.0,201.3023718,0.0,17.0,27.52750202,DebtCon,Other,0,123206.0,0,205608.0,0,4.0,0,0.0,0,0.0,0,201.3023718,0,0.0,0,17.0,0,27.52750202,1,0,0,0,1,0,0,0
3600,1,14160.0,18900,,75252.0,DebtCon,,,,,,,,42.91960497,DebtCon,MISSING,1,65019.0,0,75252.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,0,42.91960497,1,0,0,0,0,0,0,0
3601,0,,18900,100416.0,161147.0,DebtCon,Mgr,1.0,0.0,0.0,216.0970496,1.0,18.0,38.46049988,DebtCon,Mgr,0,100416.0,0,161147.0,0,1.0,0,0.0,0,0.0,0,216.0970496,0,1.0,0,18.0,0,38.46049988,1,0,1,0,0,0,0,0
3602,0,,18900,44605.0,65489.0,DebtCon,ProfExe,15.0,0.0,0.0,189.0084559,0.0,23.0,38.57108327,DebtCon,ProfExe,0,44605.0,0,65489.0,0,15.0,0,0.0,0,0.0,0,189.0084559,0,0.0,0,23.0,0,38.57108327,1,0,0,0,0,1,0,0
3603,0,,18900,69325.0,102438.0,DebtCon,Other,,2.0,1.0,222.65227489999998,2.0,13.0,43.52409779999999,DebtCon,Other,0,69325.0,0,102438.0,1,7.0,0,2.0,0,1.0,0,222.65227489999998,0,2.0,0,13.0,0,43.52409779999999,1,0,0,0,1,0,0,0
3604,1,20640.0,18900,61429.0,84990.0,DebtCon,ProfExe,8.0,3.0,1.0,166.17939919999998,2.0,64.0,40.43670481,DebtCon,ProfExe,0,61429.0,0,84990.0,0,8.0,0,3.0,0,1.0,0,166.17939919999998,0,2.0,0,64.0,0,40.43670481,1,0,0,0,0,1,0,0
3605,0,,18900,101289.0,127485.0,HomeImp,Mgr,0.0,0.0,0.0,319.2508159,0.0,19.0,42.72323221,HomeImp,Mgr,0,101289.0,0,127485.0,0,0.0,0,0.0,0,0.0,0,319.2508159,0,0.0,0,19.0,0,42.72323221,0,1,1,0,0,0,0,0
3606,0,,18900,52640.0,113391.0,DebtCon,ProfExe,16.0,0.0,0.0,257.5237966,0.0,19.0,27.79232371,DebtCon,ProfExe,0,52640.0,0,113391.0,0,16.0,0,0.0,0,0.0,0,257.5237966,0,0.0,0,19.0,0,27.79232371,1,0,0,0,0,1,0,0
3607,0,,18900,103130.0,120119.0,DebtCon,Other,7.0,0.0,0.0,292.75174269999997,1.0,19.0,30.68168891,DebtCon,Other,0,103130.0,0,120119.0,0,7.0,0,0.0,0,0.0,0,292.75174269999997,0,1.0,0,19.0,0,30.68168891,1,0,0,0,1,0,0,0
3608,0,,18900,64290.0,87837.0,DebtCon,Other,2.0,0.0,0.0,309.00545800000003,3.0,15.0,42.16835848,DebtCon,Other,0,64290.0,0,87837.0,0,2.0,0,0.0,0,0.0,0,309.00545800000003,0,3.0,0,15.0,0,42.16835848,1,0,0,0,1,0,0,0
3609,0,,18900,82537.0,117610.0,DebtCon,Mgr,16.0,0.0,0.0,233.84853470000002,5.0,30.0,39.06489297,DebtCon,Mgr,0,82537.0,0,117610.0,0,16.0,0,0.0,0,0.0,0,233.84853470000002,0,5.0,0,30.0,0,39.06489297,1,0,1,0,0,0,0,0
3610,0,,19000,52157.0,157459.0,DebtCon,ProfExe,19.0,0.0,0.0,248.7235332,0.0,28.0,21.92019846,DebtCon,ProfExe,0,52157.0,0,157459.0,0,19.0,0,0.0,0,0.0,0,248.7235332,0,0.0,0,28.0,0,21.92019846,1,0,0,0,0,1,0,0
3611,0,,19000,62356.0,92299.0,DebtCon,Office,0.0,0.0,0.0,60.29414318,0.0,23.0,34.816959499999996,DebtCon,Office,0,62356.0,0,92299.0,0,0.0,0,0.0,0,0.0,0,60.29414318,0,0.0,0,23.0,0,34.816959499999996,1,0,0,1,0,0,0,0
3612,0,,19000,7524.0,28639.0,DebtCon,Other,,0.0,0.0,60.32825275,1.0,18.0,42.35846148,DebtCon,Other,0,7524.0,0,28639.0,1,7.0,0,0.0,0,0.0,0,60.32825275,0,1.0,0,18.0,0,42.35846148,1,0,0,0,1,0,0,0
3613,0,,19000,43479.0,78631.0,DebtCon,Other,1.0,,1.0,301.4036915,1.0,10.0,38.25309688,DebtCon,Other,0,43479.0,0,78631.0,0,1.0,1,0.0,0,1.0,0,301.4036915,0,1.0,0,10.0,0,38.25309688,1,0,0,0,1,0,0,0
3614,0,,19000,172108.0,195892.0,DebtCon,ProfExe,10.0,0.0,0.0,276.76334060000005,0.0,38.0,24.4756899,DebtCon,ProfExe,0,172108.0,0,195892.0,0,10.0,0,0.0,0,0.0,0,276.76334060000005,0,0.0,0,38.0,0,24.4756899,1,0,0,0,0,1,0,0
3615,0,,19000,130291.0,168187.0,DebtCon,Office,3.0,0.0,0.0,140.6893429,0.0,20.0,24.78815021,DebtCon,Office,0,130291.0,0,168187.0,0,3.0,0,0.0,0,0.0,0,140.6893429,0,0.0,0,20.0,0,24.78815021,1,0,0,1,0,0,0,0
3616,0,,19000,167104.0,200184.0,DebtCon,ProfExe,9.0,0.0,0.0,256.6483436,0.0,38.0,23.66867849,DebtCon,ProfExe,0,167104.0,0,200184.0,0,9.0,0,0.0,0,0.0,0,256.6483436,0,0.0,0,38.0,0,23.66867849,1,0,0,0,0,1,0,0
3617,0,,19000,22236.0,169461.0,HomeImp,Self,7.0,0.0,0.0,296.0801937,0.0,27.0,27.64001806,HomeImp,Self,0,22236.0,0,169461.0,0,7.0,0,0.0,0,0.0,0,296.0801937,0,0.0,0,27.0,0,27.64001806,0,1,0,0,0,0,0,1
3618,0,,19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0.0,0.0,93.15954491,0.0,16.0,33.51848053,HomeImp,ProfExe,0,75673.0,0,100335.0,0,8.0,0,0.0,0,0.0,0,93.15954491,0,0.0,0,16.0,0,33.51848053,0,1,0,0,0,1,0,0
3619,0,,19000,107199.0,132723.0,DebtCon,ProfExe,7.0,0.0,0.0,91.37193169,0.0,13.0,31.44261162,DebtCon,ProfExe,0,107199.0,0,132723.0,0,7.0,0,0.0,0,0.0,0,91.37193169,0,0.0,0,13.0,0,31.44261162,1,0,0,0,0,1,0,0
3620,0,,19000,57429.0,86250.0,DebtCon,Office,5.0,,,175.5,,16.0,,DebtCon,Office,0,57429.0,0,86250.0,0,5.0,1,0.0,1,0.0,0,175.5,1,1.0,0,16.0,1,34.81826182,1,0,0,1,0,0,0,0
3621,0,,19000,47400.0,80000.0,DebtCon,Other,12.0,0.0,0.0,95.36666667,1.0,10.0,,DebtCon,Other,0,47400.0,0,80000.0,0,12.0,0,0.0,0,0.0,0,95.36666667,0,1.0,0,10.0,1,34.81826182,1,0,0,0,1,0,0,0
3622,0,,19000,43074.0,75700.0,,,,,,,,,,MISSING,MISSING,0,43074.0,0,75700.0,1,7.0,1,0.0,1,0.0,1,173.4666667,1,1.0,1,20.0,1,34.81826182,0,0,0,0,0,0,0,0
3623,0,,19000,122000.0,158000.0,DebtCon,Office,2.0,,1.0,374.03333330000004,,52.0,,DebtCon,Office,0,122000.0,0,158000.0,0,2.0,1,0.0,0,1.0,0,374.03333330000004,1,1.0,0,52.0,1,34.81826182,1,0,0,1,0,0,0,0
3624,0,,19000,145800.0,190300.0,DebtCon,ProfExe,13.0,,,109.66666670000001,1.0,24.0,,DebtCon,ProfExe,0,145800.0,0,190300.0,0,13.0,1,0.0,1,0.0,0,109.66666670000001,0,1.0,0,24.0,1,34.81826182,1,0,0,0,0,1,0,0
3625,1,16785.0,19000,42000.0,64000.0,DebtCon,Mgr,9.0,0.0,0.0,30.46666667,3.0,8.0,,DebtCon,Mgr,0,42000.0,0,64000.0,0,9.0,0,0.0,0,0.0,0,30.46666667,0,3.0,0,8.0,1,34.81826182,1,0,1,0,0,0,0,0
3626,1,13805.0,19000,64758.0,119780.0,DebtCon,ProfExe,19.0,0.0,4.0,349.0,0.0,20.0,,DebtCon,ProfExe,0,64758.0,0,119780.0,0,19.0,0,0.0,0,4.0,0,349.0,0,0.0,0,20.0,1,34.81826182,1,0,0,0,0,1,0,0
3627,1,17898.0,19000,46300.0,72000.0,DebtCon,ProfExe,5.0,1.0,1.0,215.0333333,6.0,24.0,,DebtCon,ProfExe,0,46300.0,0,72000.0,0,5.0,0,1.0,0,1.0,0,215.0333333,0,6.0,0,24.0,1,34.81826182,1,0,0,0,0,1,0,0
3628,1,19179.0,19000,171106.0,200000.0,DebtCon,Other,9.8,3.0,0.0,153.16666669999998,0.0,26.0,,DebtCon,Other,0,171106.0,0,200000.0,0,9.8,0,3.0,0,0.0,0,153.16666669999998,0,0.0,0,26.0,1,34.81826182,1,0,0,0,1,0,0,0
3629,1,17776.0,19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.56666667,0.0,10.0,,DebtCon,Office,0,93050.0,0,118000.0,0,1.0,0,0.0,0,0.0,0,40.56666667,0,0.0,0,10.0,1,34.81826182,1,0,0,1,0,0,0,0
3630,0,,19000,104176.0,165086.0,,Other,,0.0,,254.7424804,,24.0,39.61320557,MISSING,Other,0,104176.0,0,165086.0,1,7.0,0,0.0,1,0.0,0,254.7424804,1,1.0,0,24.0,0,39.61320557,0,0,0,0,1,0,0,0
3631,1,16900.0,19000,105200.0,130000.0,HomeImp,Self,5.0,1.0,0.0,237.43333330000002,1.0,27.0,,HomeImp,Self,0,105200.0,0,130000.0,0,5.0,0,1.0,0,0.0,0,237.43333330000002,0,1.0,0,27.0,1,34.81826182,0,1,0,0,0,0,0,1
3632,0,,19000,165988.0,217000.0,DebtCon,Office,13.0,0.0,0.0,214.0333333,1.0,32.0,,DebtCon,Office,0,165988.0,0,217000.0,0,13.0,0,0.0,0,0.0,0,214.0333333,0,1.0,0,32.0,1,34.81826182,1,0,0,1,0,0,0,0
3633,1,17617.0,19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,,81.25254742,0.0,27.0,41.86363105,DebtCon,Mgr,0,100670.0,0,122581.0,0,10.0,0,0.0,1,0.0,0,81.25254742,0,0.0,0,27.0,0,41.86363105,1,0,1,0,0,0,0,0
3634,1,11244.0,19000,24658.0,47027.0,HomeImp,Mgr,19.0,0.0,0.0,159.10522519999998,4.0,31.0,53.54819585,HomeImp,Mgr,0,24658.0,0,47027.0,0,19.0,0,0.0,0,0.0,0,159.10522519999998,0,4.0,0,31.0,0,53.54819585,0,1,1,0,0,0,0,0
3635,1,19114.0,19000,15100.0,23200.0,HomeImp,Other,3.2,1.0,1.0,64.9,3.0,21.0,,HomeImp,Other,0,15100.0,0,23200.0,0,3.2,0,1.0,0,1.0,0,64.9,0,3.0,0,21.0,1,34.81826182,0,1,0,0,1,0,0,0
3636,0,,19000,105729.0,172555.0,DebtCon,Office,6.0,0.0,0.0,216.43903590000002,4.0,23.0,41.04674812,DebtCon,Office,0,105729.0,0,172555.0,0,6.0,0,0.0,0,0.0,0,216.43903590000002,0,4.0,0,23.0,0,41.04674812,1,0,0,1,0,0,0,0
3637,0,,19000,42488.0,65636.0,DebtCon,Other,7.0,0.0,0.0,90.67644435,3.0,14.0,42.22671648,DebtCon,Other,0,42488.0,0,65636.0,0,7.0,0,0.0,0,0.0,0,90.67644435,0,3.0,0,14.0,0,42.22671648,1,0,0,0,1,0,0,0
3638,0,,19100,51994.0,66467.0,DebtCon,Other,7.0,0.0,0.0,100.1818877,3.0,15.0,41.15508261,DebtCon,Other,0,51994.0,0,66467.0,0,7.0,0,0.0,0,0.0,0,100.1818877,0,3.0,0,15.0,0,41.15508261,1,0,0,0,1,0,0,0
3639,0,,19100,31442.0,57151.0,DebtCon,Other,16.0,0.0,0.0,100.0326359,1.0,17.0,39.90704163,DebtCon,Other,0,31442.0,0,57151.0,0,16.0,0,0.0,0,0.0,0,100.0326359,0,1.0,0,17.0,0,39.90704163,1,0,0,0,1,0,0,0
3640,0,,19100,105111.0,176829.0,DebtCon,Office,6.0,0.0,0.0,211.4003375,4.0,24.0,41.41312385,DebtCon,Office,0,105111.0,0,176829.0,0,6.0,0,0.0,0,0.0,0,211.4003375,0,4.0,0,24.0,0,41.41312385,1,0,0,1,0,0,0,0
3641,0,,19100,46406.0,64413.0,DebtCon,Other,16.0,0.0,0.0,285.7252577,0.0,22.0,30.77453617,DebtCon,Other,0,46406.0,0,64413.0,0,16.0,0,0.0,0,0.0,0,285.7252577,0,0.0,0,22.0,0,30.77453617,1,0,0,0,1,0,0,0
3642,0,,19100,129111.0,197592.0,HomeImp,ProfExe,12.0,0.0,0.0,207.1551738,0.0,21.0,36.14177784,HomeImp,ProfExe,0,129111.0,0,197592.0,0,12.0,0,0.0,0,0.0,0,207.1551738,0,0.0,0,21.0,0,36.14177784,0,1,0,0,0,1,0,0
3643,0,,19100,48730.0,115967.0,DebtCon,ProfExe,15.0,0.0,0.0,264.91508430000005,0.0,19.0,25.40820478,DebtCon,ProfExe,0,48730.0,0,115967.0,0,15.0,0,0.0,0,0.0,0,264.91508430000005,0,0.0,0,19.0,0,25.40820478,1,0,0,0,0,1,0,0
3644,0,,19100,58453.0,76731.0,DebtCon,Other,15.0,1.0,0.0,203.1410764,1.0,21.0,36.22872963,DebtCon,Other,0,58453.0,0,76731.0,0,15.0,0,1.0,0,0.0,0,203.1410764,0,1.0,0,21.0,0,36.22872963,1,0,0,0,1,0,0,0
3645,0,,19100,22094.0,61820.0,HomeImp,ProfExe,5.0,0.0,0.0,201.13547769999997,0.0,13.0,28.8888762,HomeImp,ProfExe,0,22094.0,0,61820.0,0,5.0,0,0.0,0,0.0,0,201.13547769999997,0,0.0,0,13.0,0,28.8888762,0,1,0,0,0,1,0,0
3646,0,,19100,73217.0,93033.0,DebtCon,Other,1.0,2.0,1.0,113.69456609999999,2.0,26.0,36.38416382,DebtCon,Other,0,73217.0,0,93033.0,0,1.0,0,2.0,0,1.0,0,113.69456609999999,0,2.0,0,26.0,0,36.38416382,1,0,0,0,1,0,0,0
3647,0,,19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.8165741,4.0,19.0,33.03507598,DebtCon,Office,0,68902.0,0,98737.0,0,1.0,0,0.0,0,0.0,0,166.8165741,0,4.0,0,19.0,0,33.03507598,1,0,0,1,0,0,0,0
3648,0,,19200,54483.0,81690.0,DebtCon,Other,16.0,0.0,0.0,198.7025164,0.0,21.0,37.74942653,DebtCon,Other,0,54483.0,0,81690.0,0,16.0,0,0.0,0,0.0,0,198.7025164,0,0.0,0,21.0,0,37.74942653,1,0,0,0,1,0,0,0
3649,1,17848.0,19200,62334.0,91300.0,DebtCon,Mgr,8.0,0.0,1.0,92.33333333,4.0,13.0,,DebtCon,Mgr,0,62334.0,0,91300.0,0,8.0,0,0.0,0,1.0,0,92.33333333,0,4.0,0,13.0,1,34.81826182,1,0,1,0,0,0,0,0
3650,0,,19200,73339.0,95426.0,DebtCon,Office,1.0,0.0,0.0,169.97974969999999,4.0,19.0,33.29929576,DebtCon,Office,0,73339.0,0,95426.0,0,1.0,0,0.0,0,0.0,0,169.97974969999999,0,4.0,0,19.0,0,33.29929576,1,0,0,1,0,0,0,0
3651,0,,19200,101641.0,160839.0,,Other,,1.0,,260.8349929,,23.0,37.12360431,MISSING,Other,0,101641.0,0,160839.0,1,7.0,0,1.0,1,0.0,0,260.8349929,1,1.0,0,23.0,0,37.12360431,0,0,0,0,1,0,0,0
3652,0,,19200,83591.0,109772.0,HomeImp,ProfExe,4.0,0.0,0.0,101.498812,1.0,25.0,37.07704153,HomeImp,ProfExe,0,83591.0,0,109772.0,0,4.0,0,0.0,0,0.0,0,101.498812,0,1.0,0,25.0,0,37.07704153,0,1,0,0,0,1,0,0
3653,0,,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.7145138,1.0,20.0,22.18728999,DebtCon,ProfExe,0,96401.0,0,115545.0,0,7.0,0,0.0,0,0.0,0,128.7145138,0,1.0,0,20.0,0,22.18728999,1,0,0,0,0,1,0,0
3654,0,,19200,153722.0,199812.0,DebtCon,ProfExe,13.0,,,121.9429162,0.0,24.0,29.80285908,DebtCon,ProfExe,0,153722.0,0,199812.0,0,13.0,1,0.0,1,0.0,0,121.9429162,0,0.0,0,24.0,0,29.80285908,1,0,0,0,0,1,0,0
3655,0,,19200,65206.0,13933.0,DebtCon,Other,7.0,,,57.59183135,0.0,16.0,42.50243535,DebtCon,Other,0,65206.0,0,13933.0,0,7.0,1,0.0,1,0.0,0,57.59183135,0,0.0,0,16.0,0,42.50243535,1,0,0,0,1,0,0,0
3656,0,,19200,62215.0,76573.0,DebtCon,Other,18.0,0.0,0.0,199.8756458,1.0,21.0,36.02366277,DebtCon,Other,0,62215.0,0,76573.0,0,18.0,0,0.0,0,0.0,0,199.8756458,0,1.0,0,21.0,0,36.02366277,1,0,0,0,1,0,0,0
3657,0,,19200,32417.0,97000.0,HomeImp,Other,6.0,0.0,0.0,130.86666670000002,0.0,15.0,,HomeImp,Other,0,32417.0,0,97000.0,0,6.0,0,0.0,0,0.0,0,130.86666670000002,0,0.0,0,15.0,1,34.81826182,0,1,0,0,1,0,0,0
3658,0,,19200,57728.0,96552.0,DebtCon,Office,0.0,0.0,0.0,80.60236311,0.0,23.0,37.50810314,DebtCon,Office,0,57728.0,0,96552.0,0,0.0,0,0.0,0,0.0,0,80.60236311,0,0.0,0,23.0,0,37.50810314,1,0,0,1,0,0,0,0
3659,0,,19200,24430.0,128837.0,DebtCon,Other,9.0,0.0,0.0,355.7984125,1.0,10.0,41.14774922,DebtCon,Other,0,24430.0,0,128837.0,0,9.0,0,0.0,0,0.0,0,355.7984125,0,1.0,0,10.0,0,41.14774922,1,0,0,0,1,0,0,0
3660,0,,19200,31307.0,60202.0,DebtCon,ProfExe,18.0,0.0,0.0,170.5812991,1.0,20.0,35.60054495,DebtCon,ProfExe,0,31307.0,0,60202.0,0,18.0,0,0.0,0,0.0,0,170.5812991,0,1.0,0,20.0,0,35.60054495,1,0,0,0,0,1,0,0
3661,1,17285.0,19300,109000.0,135000.0,DebtCon,Office,3.0,0.0,0.0,98.43333333,13.0,14.0,,DebtCon,Office,0,109000.0,0,135000.0,0,3.0,0,0.0,0,0.0,0,98.43333333,0,13.0,0,14.0,1,34.81826182,1,0,0,1,0,0,0,0
3662,0,,19300,83141.0,112096.0,DebtCon,Mgr,15.0,0.0,0.0,255.78828900000002,5.0,31.0,35.514488,DebtCon,Mgr,0,83141.0,0,112096.0,0,15.0,0,0.0,0,0.0,0,255.78828900000002,0,5.0,0,31.0,0,35.514488,1,0,1,0,0,0,0,0
